Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000009	Cvulgaris	n3	1.0	Terminal	Cvulgaris_maker_Scaffold_1039-augustus-gene-0.13-mRNA-1 protein AED_0.24 eAED_0.26 QI_0|0|0|1|1|1|4|0|471, Cvulgaris_augustus_masked_Scaffold_327-abinit-gene-0.10-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|0|0|1|1|1|4|0|635, Cvulgaris_maker_Scaffold_885-augustus-gene-0.71-mRNA-1 protein AED_0.31 eAED_0.31 QI_0|0|0|0.77|1|1|9|0|712	Cvulgaris_maker_Scaffold_436-snap-gene-0.78-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|0.89|0.8|1|0.78|0.9|20|0|787, Cvulgaris_genemark_Scaffold_436-abinit-gene-0.12-mRNA-1 protein AED_0.80 eAED_0.82 QI_0|0|0|0.22|1|1|18|0|883, Cvulgaris_maker_Scaffold_992-snap-gene-0.162-mRNA-1 protein AED_0.26 eAED_0.28 QI_0|0.63|0.5|0.85|0.52|0.5|20|0|1289, Cvulgaris_genemark_Scaffold_1893-abinit-gene-0.5-mRNA-1 protein AED_0.26 eAED_0.32 QI_0|0|0|0.55|1|0.9|20|0|1154, Cvulgaris_maker_Scaffold_1051-augustus-gene-0.96-mRNA-1 protein AED_0.25 eAED_0.27 QI_0|0.1|0.18|0.81|1|1|11|0|682, Cvulgaris_maker_Scaffold_1526-augustus-gene-0.68-mRNA-1 protein AED_0.35 eAED_0.37 QI_0|0.62|0.44|0.88|0.87|0.55|9|0|537, Cvulgaris_maker_Scaffold_225-augustus-gene-0.189-mRNA-1 protein AED_0.48 eAED_0.48 QI_0|0.4|0.36|0.63|1|1|11|0|476, Cvulgaris_maker_Scaffold_807-snap-gene-0.116-mRNA-1 protein AED_0.48 eAED_0.49 QI_0|0|0|0.6|0.25|0|5|0|548
OG0000009	Cvulgaris	n4	1.0	Terminal	Cvulgaris_maker_Scaffold_1039-augustus-gene-0.13-mRNA-1 protein AED_0.24 eAED_0.26 QI_0|0|0|1|1|1|4|0|471, Cvulgaris_augustus_masked_Scaffold_327-abinit-gene-0.10-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|0|0|1|1|1|4|0|635	Cvulgaris_maker_Scaffold_885-augustus-gene-0.71-mRNA-1 protein AED_0.31 eAED_0.31 QI_0|0|0|0.77|1|1|9|0|712
OG0000009	Cvulgaris	n5	1.0	Terminal	Cvulgaris_maker_Scaffold_1039-augustus-gene-0.13-mRNA-1 protein AED_0.24 eAED_0.26 QI_0|0|0|1|1|1|4|0|471	Cvulgaris_augustus_masked_Scaffold_327-abinit-gene-0.10-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|0|0|1|1|1|4|0|635
OG0000009	Cvulgaris	n6	1.0	Terminal	Cvulgaris_maker_Scaffold_436-snap-gene-0.78-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|0.89|0.8|1|0.78|0.9|20|0|787, Cvulgaris_genemark_Scaffold_436-abinit-gene-0.12-mRNA-1 protein AED_0.80 eAED_0.82 QI_0|0|0|0.22|1|1|18|0|883, Cvulgaris_maker_Scaffold_992-snap-gene-0.162-mRNA-1 protein AED_0.26 eAED_0.28 QI_0|0.63|0.5|0.85|0.52|0.5|20|0|1289, Cvulgaris_genemark_Scaffold_1893-abinit-gene-0.5-mRNA-1 protein AED_0.26 eAED_0.32 QI_0|0|0|0.55|1|0.9|20|0|1154, Cvulgaris_maker_Scaffold_1051-augustus-gene-0.96-mRNA-1 protein AED_0.25 eAED_0.27 QI_0|0.1|0.18|0.81|1|1|11|0|682	Cvulgaris_maker_Scaffold_1526-augustus-gene-0.68-mRNA-1 protein AED_0.35 eAED_0.37 QI_0|0.62|0.44|0.88|0.87|0.55|9|0|537, Cvulgaris_maker_Scaffold_225-augustus-gene-0.189-mRNA-1 protein AED_0.48 eAED_0.48 QI_0|0.4|0.36|0.63|1|1|11|0|476, Cvulgaris_maker_Scaffold_807-snap-gene-0.116-mRNA-1 protein AED_0.48 eAED_0.49 QI_0|0|0|0.6|0.25|0|5|0|548
OG0000009	Cvulgaris	n7	1.0	Terminal	Cvulgaris_maker_Scaffold_436-snap-gene-0.78-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|0.89|0.8|1|0.78|0.9|20|0|787, Cvulgaris_genemark_Scaffold_436-abinit-gene-0.12-mRNA-1 protein AED_0.80 eAED_0.82 QI_0|0|0|0.22|1|1|18|0|883, Cvulgaris_maker_Scaffold_992-snap-gene-0.162-mRNA-1 protein AED_0.26 eAED_0.28 QI_0|0.63|0.5|0.85|0.52|0.5|20|0|1289, Cvulgaris_genemark_Scaffold_1893-abinit-gene-0.5-mRNA-1 protein AED_0.26 eAED_0.32 QI_0|0|0|0.55|1|0.9|20|0|1154	Cvulgaris_maker_Scaffold_1051-augustus-gene-0.96-mRNA-1 protein AED_0.25 eAED_0.27 QI_0|0.1|0.18|0.81|1|1|11|0|682
OG0000009	Cvulgaris	n8	1.0	Terminal	Cvulgaris_maker_Scaffold_436-snap-gene-0.78-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|0.89|0.8|1|0.78|0.9|20|0|787, Cvulgaris_genemark_Scaffold_436-abinit-gene-0.12-mRNA-1 protein AED_0.80 eAED_0.82 QI_0|0|0|0.22|1|1|18|0|883	Cvulgaris_maker_Scaffold_992-snap-gene-0.162-mRNA-1 protein AED_0.26 eAED_0.28 QI_0|0.63|0.5|0.85|0.52|0.5|20|0|1289, Cvulgaris_genemark_Scaffold_1893-abinit-gene-0.5-mRNA-1 protein AED_0.26 eAED_0.32 QI_0|0|0|0.55|1|0.9|20|0|1154
OG0000009	Cvulgaris	n9	1.0	Terminal	Cvulgaris_maker_Scaffold_436-snap-gene-0.78-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|0.89|0.8|1|0.78|0.9|20|0|787	Cvulgaris_genemark_Scaffold_436-abinit-gene-0.12-mRNA-1 protein AED_0.80 eAED_0.82 QI_0|0|0|0.22|1|1|18|0|883
OG0000009	Cvulgaris	n10	1.0	Terminal	Cvulgaris_maker_Scaffold_992-snap-gene-0.162-mRNA-1 protein AED_0.26 eAED_0.28 QI_0|0.63|0.5|0.85|0.52|0.5|20|0|1289	Cvulgaris_genemark_Scaffold_1893-abinit-gene-0.5-mRNA-1 protein AED_0.26 eAED_0.32 QI_0|0|0|0.55|1|0.9|20|0|1154
OG0000009	Cvulgaris	n11	1.0	Terminal	Cvulgaris_maker_Scaffold_1526-augustus-gene-0.68-mRNA-1 protein AED_0.35 eAED_0.37 QI_0|0.62|0.44|0.88|0.87|0.55|9|0|537, Cvulgaris_maker_Scaffold_225-augustus-gene-0.189-mRNA-1 protein AED_0.48 eAED_0.48 QI_0|0.4|0.36|0.63|1|1|11|0|476	Cvulgaris_maker_Scaffold_807-snap-gene-0.116-mRNA-1 protein AED_0.48 eAED_0.49 QI_0|0|0|0.6|0.25|0|5|0|548
OG0000009	Cvulgaris	n12	1.0	Terminal	Cvulgaris_maker_Scaffold_1526-augustus-gene-0.68-mRNA-1 protein AED_0.35 eAED_0.37 QI_0|0.62|0.44|0.88|0.87|0.55|9|0|537	Cvulgaris_maker_Scaffold_225-augustus-gene-0.189-mRNA-1 protein AED_0.48 eAED_0.48 QI_0|0.4|0.36|0.63|1|1|11|0|476
OG0000010	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s1_g2208_t1	creidhartii_CRv4_Au5_s17_g7692_t1, creidhartii_CRv4_Au5_s6_g13515_t2, creidhartii_CRv4_Au5_s6_g13515_t1, creidhartii_CRv4_Au5_s5_g12212_t1, creidhartii_CRv4_Au5_s18_g8064_t1, creidhartii_CRv4_Au5_s18_g8065_t1, creidhartii_CRv4_Au5_s18_g8066_t1, creidhartii_CRv4_Au5_s44_g11897_t1, creidhartii_CRv4_Au5_s16_g6206_t1, creidhartii_CRv4_Au5_s16_g6207_t1, creidhartii_CRv4_Au5_s13_g5073_t1
OG0000010	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7692_t1, creidhartii_CRv4_Au5_s6_g13515_t2, creidhartii_CRv4_Au5_s6_g13515_t1, creidhartii_CRv4_Au5_s5_g12212_t1	creidhartii_CRv4_Au5_s18_g8064_t1, creidhartii_CRv4_Au5_s18_g8065_t1, creidhartii_CRv4_Au5_s18_g8066_t1, creidhartii_CRv4_Au5_s44_g11897_t1, creidhartii_CRv4_Au5_s16_g6206_t1, creidhartii_CRv4_Au5_s16_g6207_t1, creidhartii_CRv4_Au5_s13_g5073_t1
OG0000010	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7692_t1, creidhartii_CRv4_Au5_s6_g13515_t2, creidhartii_CRv4_Au5_s6_g13515_t1	creidhartii_CRv4_Au5_s5_g12212_t1
OG0000010	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7692_t1	creidhartii_CRv4_Au5_s6_g13515_t2, creidhartii_CRv4_Au5_s6_g13515_t1
OG0000010	creidhartii	n5	1.0	Terminal	creidhartii_CRv4_Au5_s6_g13515_t2	creidhartii_CRv4_Au5_s6_g13515_t1
OG0000010	creidhartii	n6	1.0	Terminal	creidhartii_CRv4_Au5_s18_g8064_t1, creidhartii_CRv4_Au5_s18_g8065_t1, creidhartii_CRv4_Au5_s18_g8066_t1, creidhartii_CRv4_Au5_s44_g11897_t1, creidhartii_CRv4_Au5_s16_g6206_t1, creidhartii_CRv4_Au5_s16_g6207_t1	creidhartii_CRv4_Au5_s13_g5073_t1
OG0000010	creidhartii	n7	1.0	Terminal	creidhartii_CRv4_Au5_s18_g8064_t1, creidhartii_CRv4_Au5_s18_g8065_t1, creidhartii_CRv4_Au5_s18_g8066_t1, creidhartii_CRv4_Au5_s44_g11897_t1	creidhartii_CRv4_Au5_s16_g6206_t1, creidhartii_CRv4_Au5_s16_g6207_t1
OG0000010	creidhartii	n8	1.0	Terminal	creidhartii_CRv4_Au5_s18_g8064_t1, creidhartii_CRv4_Au5_s18_g8065_t1, creidhartii_CRv4_Au5_s18_g8066_t1	creidhartii_CRv4_Au5_s44_g11897_t1
OG0000010	creidhartii	n9	1.0	Terminal	creidhartii_CRv4_Au5_s18_g8064_t1	creidhartii_CRv4_Au5_s18_g8065_t1, creidhartii_CRv4_Au5_s18_g8066_t1
OG0000010	creidhartii	n10	1.0	Terminal	creidhartii_CRv4_Au5_s18_g8065_t1	creidhartii_CRv4_Au5_s18_g8066_t1
OG0000010	creidhartii	n11	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6206_t1	creidhartii_CRv4_Au5_s16_g6207_t1
OG0000011	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s32_g11402_t1, creidhartii_CRv4_Au5_s10_g18_t1	creidhartii_CRv4_Au5_s9_g15737_t1
OG0000011	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s32_g11402_t1	creidhartii_CRv4_Au5_s10_g18_t1
OG0000011	Cvulgaris	n3	1.0	Terminal	Cvulgaris_maker_Scaffold_1491-snap-gene-0.3-mRNA-1 protein AED_0.09 eAED_0.11 QI_74|0.66|0.42|1|0.66|0.57|7|0|335, Cvulgaris_maker_Scaffold_588-snap-gene-0.41-mRNA-1 protein AED_0.14 eAED_0.14 QI_16|0.66|0.42|1|0|0|7|0|393, Cvulgaris_maker_Scaffold_1491-snap-gene-0.4-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0.6|0.33|0.66|0.8|0.83|6|0|452, Cvulgaris_maker_Scaffold_187-snap-gene-0.92-mRNA-1 protein AED_0.17 eAED_0.24 QI_0|0.57|0.37|1|0.71|0.5|8|0|310, Cvulgaris_maker_Scaffold_2889-snap-gene-0.6-mRNA-1 protein AED_0.22 eAED_0.23 QI_0|0.66|0.42|0.85|0.33|0.14|7|0|341, Cvulgaris_genemark_Scaffold_305-abinit-gene-0.7-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.25|0|0.8|1|1|5|0|201, Cvulgaris_genemark_Scaffold_985-abinit-gene-0.5-mRNA-1 protein AED_0.34 eAED_0.36 QI_0|0|0|0.85|1|1|7|0|375	Cvulgaris_snap_masked_Scaffold_2889-abinit-gene-0.1-mRNA-1 protein AED_0.61 eAED_0.61 QI_0|-1|0|1|-1|1|1|0|147, Cvulgaris_genemark_Scaffold_1601-abinit-gene-0.0-mRNA-1 protein AED_0.35 eAED_0.38 QI_0|0|0|0.75|1|1|4|0|193
OG0000011	Cvulgaris	n4	1.0	Terminal	Cvulgaris_maker_Scaffold_1491-snap-gene-0.3-mRNA-1 protein AED_0.09 eAED_0.11 QI_74|0.66|0.42|1|0.66|0.57|7|0|335, Cvulgaris_maker_Scaffold_588-snap-gene-0.41-mRNA-1 protein AED_0.14 eAED_0.14 QI_16|0.66|0.42|1|0|0|7|0|393, Cvulgaris_maker_Scaffold_1491-snap-gene-0.4-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0.6|0.33|0.66|0.8|0.83|6|0|452, Cvulgaris_maker_Scaffold_187-snap-gene-0.92-mRNA-1 protein AED_0.17 eAED_0.24 QI_0|0.57|0.37|1|0.71|0.5|8|0|310, Cvulgaris_maker_Scaffold_2889-snap-gene-0.6-mRNA-1 protein AED_0.22 eAED_0.23 QI_0|0.66|0.42|0.85|0.33|0.14|7|0|341, Cvulgaris_genemark_Scaffold_305-abinit-gene-0.7-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.25|0|0.8|1|1|5|0|201	Cvulgaris_genemark_Scaffold_985-abinit-gene-0.5-mRNA-1 protein AED_0.34 eAED_0.36 QI_0|0|0|0.85|1|1|7|0|375
OG0000011	Cvulgaris	n5	1.0	Terminal	Cvulgaris_maker_Scaffold_1491-snap-gene-0.3-mRNA-1 protein AED_0.09 eAED_0.11 QI_74|0.66|0.42|1|0.66|0.57|7|0|335, Cvulgaris_maker_Scaffold_588-snap-gene-0.41-mRNA-1 protein AED_0.14 eAED_0.14 QI_16|0.66|0.42|1|0|0|7|0|393, Cvulgaris_maker_Scaffold_1491-snap-gene-0.4-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0.6|0.33|0.66|0.8|0.83|6|0|452, Cvulgaris_maker_Scaffold_187-snap-gene-0.92-mRNA-1 protein AED_0.17 eAED_0.24 QI_0|0.57|0.37|1|0.71|0.5|8|0|310	Cvulgaris_maker_Scaffold_2889-snap-gene-0.6-mRNA-1 protein AED_0.22 eAED_0.23 QI_0|0.66|0.42|0.85|0.33|0.14|7|0|341, Cvulgaris_genemark_Scaffold_305-abinit-gene-0.7-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.25|0|0.8|1|1|5|0|201
OG0000011	Cvulgaris	n6	1.0	Terminal	Cvulgaris_maker_Scaffold_1491-snap-gene-0.3-mRNA-1 protein AED_0.09 eAED_0.11 QI_74|0.66|0.42|1|0.66|0.57|7|0|335, Cvulgaris_maker_Scaffold_588-snap-gene-0.41-mRNA-1 protein AED_0.14 eAED_0.14 QI_16|0.66|0.42|1|0|0|7|0|393, Cvulgaris_maker_Scaffold_1491-snap-gene-0.4-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0.6|0.33|0.66|0.8|0.83|6|0|452	Cvulgaris_maker_Scaffold_187-snap-gene-0.92-mRNA-1 protein AED_0.17 eAED_0.24 QI_0|0.57|0.37|1|0.71|0.5|8|0|310
OG0000011	Cvulgaris	n7	1.0	Terminal	Cvulgaris_maker_Scaffold_1491-snap-gene-0.3-mRNA-1 protein AED_0.09 eAED_0.11 QI_74|0.66|0.42|1|0.66|0.57|7|0|335, Cvulgaris_maker_Scaffold_588-snap-gene-0.41-mRNA-1 protein AED_0.14 eAED_0.14 QI_16|0.66|0.42|1|0|0|7|0|393	Cvulgaris_maker_Scaffold_1491-snap-gene-0.4-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0.6|0.33|0.66|0.8|0.83|6|0|452
OG0000011	Cvulgaris	n8	1.0	Terminal	Cvulgaris_maker_Scaffold_1491-snap-gene-0.3-mRNA-1 protein AED_0.09 eAED_0.11 QI_74|0.66|0.42|1|0.66|0.57|7|0|335	Cvulgaris_maker_Scaffold_588-snap-gene-0.41-mRNA-1 protein AED_0.14 eAED_0.14 QI_16|0.66|0.42|1|0|0|7|0|393
OG0000011	Cvulgaris	n9	1.0	Terminal	Cvulgaris_maker_Scaffold_2889-snap-gene-0.6-mRNA-1 protein AED_0.22 eAED_0.23 QI_0|0.66|0.42|0.85|0.33|0.14|7|0|341	Cvulgaris_genemark_Scaffold_305-abinit-gene-0.7-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.25|0|0.8|1|1|5|0|201
OG0000011	Cvulgaris	n10	1.0	Terminal	Cvulgaris_snap_masked_Scaffold_2889-abinit-gene-0.1-mRNA-1 protein AED_0.61 eAED_0.61 QI_0|-1|0|1|-1|1|1|0|147	Cvulgaris_genemark_Scaffold_1601-abinit-gene-0.0-mRNA-1 protein AED_0.35 eAED_0.38 QI_0|0|0|0.75|1|1|4|0|193
OG0000012	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s5_g11992_t1	creidhartii_CRv4_Au5_s1_g1317_t1
OG0000012	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_374-augustus-gene-0.163-mRNA-1 protein AED_0.04 eAED_0.05 QI_0|0.8|0.54|1|0.9|0.90|11|0|546	Cvulgaris_genemark_Scaffold_2745-abinit-gene-0.5-mRNA-1 protein AED_0.41 eAED_0.41 QI_0|0|0|0.5|1|1|4|0|149, Cvulgaris_maker_Scaffold_117-augustus-gene-0.78-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0|0|0.5|1|0.87|8|0|426, Cvulgaris_genemark_Scaffold_1164-abinit-gene-0.12-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0|0|0.37|1|1|8|0|397, Cvulgaris_maker_Scaffold_186-snap-gene-0.126-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.55|0.4|0.7|0.66|0.5|10|0|740, Cvulgaris_maker_Scaffold_2297-augustus-gene-0.6-mRNA-1 protein AED_0.20 eAED_0.20 QI_0|0.6|0.33|0.66|1|1|6|0|242, Cvulgaris_maker_Scaffold_520-snap-gene-0.215-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.62|0.55|1|0.5|0.44|9|0|509, Cvulgaris_maker_Scaffold_52-augustus-gene-0.104-mRNA-1 protein AED_0.29 eAED_0.32 QI_0|0|0|0.5|0.85|1|8|0|353, Cvulgaris_genemark_Scaffold_163-abinit-gene-0.7-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.5|0.45|1|1|1|11|0|736
OG0000012	Cvulgaris	n3	1.0	Terminal	Cvulgaris_genemark_Scaffold_2745-abinit-gene-0.5-mRNA-1 protein AED_0.41 eAED_0.41 QI_0|0|0|0.5|1|1|4|0|149	Cvulgaris_maker_Scaffold_117-augustus-gene-0.78-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0|0|0.5|1|0.87|8|0|426, Cvulgaris_genemark_Scaffold_1164-abinit-gene-0.12-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0|0|0.37|1|1|8|0|397, Cvulgaris_maker_Scaffold_186-snap-gene-0.126-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.55|0.4|0.7|0.66|0.5|10|0|740, Cvulgaris_maker_Scaffold_2297-augustus-gene-0.6-mRNA-1 protein AED_0.20 eAED_0.20 QI_0|0.6|0.33|0.66|1|1|6|0|242, Cvulgaris_maker_Scaffold_520-snap-gene-0.215-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.62|0.55|1|0.5|0.44|9|0|509, Cvulgaris_maker_Scaffold_52-augustus-gene-0.104-mRNA-1 protein AED_0.29 eAED_0.32 QI_0|0|0|0.5|0.85|1|8|0|353, Cvulgaris_genemark_Scaffold_163-abinit-gene-0.7-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.5|0.45|1|1|1|11|0|736
OG0000012	Cvulgaris	n4	1.0	Terminal	Cvulgaris_maker_Scaffold_117-augustus-gene-0.78-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0|0|0.5|1|0.87|8|0|426	Cvulgaris_genemark_Scaffold_1164-abinit-gene-0.12-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0|0|0.37|1|1|8|0|397, Cvulgaris_maker_Scaffold_186-snap-gene-0.126-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.55|0.4|0.7|0.66|0.5|10|0|740, Cvulgaris_maker_Scaffold_2297-augustus-gene-0.6-mRNA-1 protein AED_0.20 eAED_0.20 QI_0|0.6|0.33|0.66|1|1|6|0|242, Cvulgaris_maker_Scaffold_520-snap-gene-0.215-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.62|0.55|1|0.5|0.44|9|0|509, Cvulgaris_maker_Scaffold_52-augustus-gene-0.104-mRNA-1 protein AED_0.29 eAED_0.32 QI_0|0|0|0.5|0.85|1|8|0|353, Cvulgaris_genemark_Scaffold_163-abinit-gene-0.7-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.5|0.45|1|1|1|11|0|736
OG0000012	Cvulgaris	n5	1.0	Terminal	Cvulgaris_genemark_Scaffold_1164-abinit-gene-0.12-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0|0|0.37|1|1|8|0|397	Cvulgaris_maker_Scaffold_186-snap-gene-0.126-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.55|0.4|0.7|0.66|0.5|10|0|740, Cvulgaris_maker_Scaffold_2297-augustus-gene-0.6-mRNA-1 protein AED_0.20 eAED_0.20 QI_0|0.6|0.33|0.66|1|1|6|0|242, Cvulgaris_maker_Scaffold_520-snap-gene-0.215-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.62|0.55|1|0.5|0.44|9|0|509, Cvulgaris_maker_Scaffold_52-augustus-gene-0.104-mRNA-1 protein AED_0.29 eAED_0.32 QI_0|0|0|0.5|0.85|1|8|0|353, Cvulgaris_genemark_Scaffold_163-abinit-gene-0.7-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.5|0.45|1|1|1|11|0|736
OG0000012	Cvulgaris	n6	1.0	Terminal	Cvulgaris_maker_Scaffold_186-snap-gene-0.126-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.55|0.4|0.7|0.66|0.5|10|0|740, Cvulgaris_maker_Scaffold_2297-augustus-gene-0.6-mRNA-1 protein AED_0.20 eAED_0.20 QI_0|0.6|0.33|0.66|1|1|6|0|242	Cvulgaris_maker_Scaffold_520-snap-gene-0.215-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.62|0.55|1|0.5|0.44|9|0|509, Cvulgaris_maker_Scaffold_52-augustus-gene-0.104-mRNA-1 protein AED_0.29 eAED_0.32 QI_0|0|0|0.5|0.85|1|8|0|353, Cvulgaris_genemark_Scaffold_163-abinit-gene-0.7-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.5|0.45|1|1|1|11|0|736
OG0000012	Cvulgaris	n7	1.0	Terminal	Cvulgaris_maker_Scaffold_186-snap-gene-0.126-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.55|0.4|0.7|0.66|0.5|10|0|740	Cvulgaris_maker_Scaffold_2297-augustus-gene-0.6-mRNA-1 protein AED_0.20 eAED_0.20 QI_0|0.6|0.33|0.66|1|1|6|0|242
OG0000012	Cvulgaris	n8	1.0	Terminal	Cvulgaris_maker_Scaffold_520-snap-gene-0.215-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.62|0.55|1|0.5|0.44|9|0|509	Cvulgaris_maker_Scaffold_52-augustus-gene-0.104-mRNA-1 protein AED_0.29 eAED_0.32 QI_0|0|0|0.5|0.85|1|8|0|353, Cvulgaris_genemark_Scaffold_163-abinit-gene-0.7-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.5|0.45|1|1|1|11|0|736
OG0000012	Cvulgaris	n9	1.0	Terminal	Cvulgaris_maker_Scaffold_52-augustus-gene-0.104-mRNA-1 protein AED_0.29 eAED_0.32 QI_0|0|0|0.5|0.85|1|8|0|353	Cvulgaris_genemark_Scaffold_163-abinit-gene-0.7-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.5|0.45|1|1|1|11|0|736
OG0000013	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_73-augustus-gene-0.85-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|1|0.5|1|1|1|4|0|249, Cvulgaris_maker_Scaffold_2404-augustus-gene-0.24-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|1|0.5|1|1|1|4|0|249	Cvulgaris_maker_Scaffold_979-snap-gene-0.118-mRNA-1 protein AED_0.28 eAED_0.28 QI_0|0.6|0.33|0.66|0|0.16|6|0|316, Cvulgaris_maker_Scaffold_435-snap-gene-0.203-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.66|0.57|1|0.5|0.42|7|0|404, Cvulgaris_maker_Scaffold_1377-snap-gene-0.73-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.75|0.4|1|1|1|5|0|468, Cvulgaris_maker_Scaffold_98-augustus-gene-0.165-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0.6|0.33|1|1|0.83|6|0|321, Cvulgaris_genemark_Scaffold_1591-abinit-gene-0.1-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|-1|0|1|-1|1|1|0|231, Cvulgaris_snap_masked_Scaffold_974-abinit-gene-0.31-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0|0|0.5|1|1|2|0|355, Cvulgaris_maker_Scaffold_2850-snap-gene-0.2-mRNA-1 protein AED_0.21 eAED_0.24 QI_0|0|0|0.5|0|0|2|0|164, Cvulgaris_genemark_Scaffold_373-abinit-gene-0.8-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|-1|0|1|-1|1|1|0|215
OG0000013	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_73-augustus-gene-0.85-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|1|0.5|1|1|1|4|0|249	Cvulgaris_maker_Scaffold_2404-augustus-gene-0.24-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|1|0.5|1|1|1|4|0|249
OG0000013	Cvulgaris	n3	1.0	Terminal	Cvulgaris_maker_Scaffold_979-snap-gene-0.118-mRNA-1 protein AED_0.28 eAED_0.28 QI_0|0.6|0.33|0.66|0|0.16|6|0|316, Cvulgaris_maker_Scaffold_435-snap-gene-0.203-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.66|0.57|1|0.5|0.42|7|0|404, Cvulgaris_maker_Scaffold_1377-snap-gene-0.73-mRNA-1 protein AED_0.20 eAED_0.21 QI_0|0.75|0.4|1|1|1|5|0|468	Cvulgaris_maker_Scaffold_98-augustus-gene-0.165-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0.6|0.33|1|1|0.83|6|0|321, Cvulgaris_genemark_Scaffold_1591-abinit-gene-0.1-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|-1|0|1|-1|1|1|0|231, Cvulgaris_snap_masked_Scaffold_974-abinit-gene-0.31-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0|0|0.5|1|1|2|0|355, Cvulgaris_maker_Scaffold_2850-snap-gene-0.2-mRNA-1 protein AED_0.21 eAED_0.24 QI_0|0|0|0.5|0|0|2|0|164, Cvulgaris_genemark_Scaffold_373-abinit-gene-0.8-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|-1|0|1|-1|1|1|0|215
